Resultado da Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emissão:30/10/2025 20:08:40,Total de registros:492,Usuário: 0 - SUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_TYPE_MOD,DATA_TYPE_OWNER,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE,COLUMN_ID,DEFAULT_LENGTH,DATA_DEFAULT,NUM_DISTINCT,LOW_VALUE,HIGH_VALUE,DENSITY,NUM_NULLS,NUM_BUCKETS,LAST_ANALYZED,SAMPLE_SIZE,CHARACTER_SET_NAME,CHAR_COL_DECL_LENGTH,GLOBAL_STATS,USER_STATS,AVG_COL_LEN,CHAR_LENGTH,CHAR_USED,V80_FMT_IMAGE,DATA_UPGRADED,HISTOGRAM,DEFAULT_ON_NULL,IDENTITY_COLUMN,EVALUATION_EDITION,UNUSABLE_BEFORE,UNUSABLE_BEGINNING,COLLATION
SATISTST,TGFCAB,AD_LOGALT,VARCHAR2,,,"4.000,00",,,Y,388,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,4000,YES,NO,"0,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_DTCOLETAPREVISTA,DATE,,,"7,00",,,Y,389,,,"744,00",787B0310010101,787D081B010101,"0,00","82.600,00","254,00",30/10/2025 05:17,"2.549,00",,,YES,NO,"3,00","0,00",,NO,YES,HEIGHT BALANCED,NO,NO,,,,
SATISTST,TGFCAB,AD_QUALIDADE,VARCHAR2,,,"10,00",,,Y,390,,,"2,00",41,41,"0,50","110.730,00","1,00",30/10/2025 05:17,"5,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,RETORNOEQUIPFISCAL,VARCHAR2,,,"255,00",,,Y,391,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,255,YES,NO,"0,00","255,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NURECEBIMENTO,NUMBER,,,"22,00","10,00","0,00",Y,392,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,RETGERWMS,CHAR,,,"1,00",,,Y,393,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUNOTAREC,NUMBER,,,"22,00","10,00","0,00",Y,394,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_VLRCUSAD,FLOAT,,,"22,00","126,00",,Y,395,,,"10,00",80,80,"0,10","110.770,00","1,00",30/10/2025 05:17,"1,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_OBSFEEDBACKCOMPRA,VARCHAR2,,,"4.000,00",,,Y,396,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,4000,YES,NO,"0,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_FEEDBACKCOMPRA,VARCHAR2,,,"10,00",,,Y,397,,,"2,00",31,31,"0,50","110.670,00","1,00",30/10/2025 05:17,"11,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,DHVIAGEM,DATE,,,"7,00",,,Y,398,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NUSESSAO,NUMBER,,,"22,00","10,00","0,00",Y,399,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,TPFRETAMENTO,NUMBER,,,"22,00","1,00","0,00",Y,400,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DTAPREVCOMERCIAL,DATE,,,"7,00",,,Y,401,,,"174,00",787C0814010101,787D0515110101,"0,01","110.180,00","1,00",30/10/2025 05:17,"60,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,DTESCRCONT,DATE,,,"7,00",,,Y,402,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_OBSERVCOT,CLOB,,,"4.000,00",,,Y,403,,,"0,00",,,"0,00","108.090,00","0,00",30/10/2025 05:17,,CHAR_CS,4000,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,MODRECEBPDVWEB,CHAR,,,"1,00",,,Y,404,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_REFFORCA,VARCHAR2,,,"100,00",,,Y,405,,,"3.703,00",4132572D313030,4132572D393932,"0,00","100.040,00","1,00",30/10/2025 05:17,"1.074,00",CHAR_CS,100,YES,NO,"2,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_CAMPCASHENV,VARCHAR2,,,"10,00",,,Y,406,,,"2,00",4E,53,"0,00","45.760,00","2,00",30/10/2025 05:17,"6.233,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_CAMPNROENV,VARCHAR2,,,"10,00",,,Y,407,,,"2,00",4E,53,"0,00","45.760,00","2,00",30/10/2025 05:17,"6.233,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CHAVECTEREF,VARCHAR2,,,"44,00",,,Y,408,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,44,YES,NO,"0,00","44,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUMPROTOCINCTE,VARCHAR2,,,"30,00",,,Y,409,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,SERIENFSE,VARCHAR2,,,"20,00",,,Y,410,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,20,YES,NO,"0,00","20,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,HISTCONFIG,CHAR,,,"1,00",,,Y,411,,,"1,00",53,53,"0,00","68.260,00","1,00",30/10/2025 05:17,"3.983,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CHVNFEINEREF,VARCHAR2,,,"4.000,00",,,Y,412,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,4000,YES,NO,"0,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_MTVMOV,VARCHAR2,,,"10,00",,,Y,413,,,"5,00",32,35,"0,20","110.540,00","1,00",30/10/2025 05:17,"24,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_TIPVERBA,VARCHAR2,,,"10,00",,,Y,414,,,"2,00",4D,54,"0,50","110.220,00","1,00",30/10/2025 05:17,"56,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_CODPARCLDR,NUMBER,,,"22,00","10,00","0,00",Y,415,,,"4,00",C20A51,C232,"0,25","110.220,00","1,00",30/10/2025 05:17,"56,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_CODPUBLALVO,NUMBER,,,"22,00","10,00","0,00",Y,416,,,"4,00",C103,C109,"0,25","110.220,00","1,00",30/10/2025 05:17,"56,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_REGIAO,NUMBER,,,"22,00","10,00","0,00",Y,417,,,"7,00",C302,C313,"0,14","110.220,00","1,00",30/10/2025 05:17,"56,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_CNPJ_CPF,VARCHAR2,,,"100,00",,,Y,418,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,100,YES,NO,"0,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_CODVENDRTV,NUMBER,,,"22,00","10,00","0,00",Y,419,,,"9,00",80,C20227,"0,11","110.230,00","1,00",30/10/2025 05:17,"55,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_CODTIPTIT,NUMBER,,,"22,00","10,00","0,00",Y,420,,,"3,00",C102,C127,"0,33","110.630,00","1,00",30/10/2025 05:17,"15,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_LINHAPROD1,NUMBER,,,"22,00","10,00","0,00",Y,421,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_LINHAPROD2,NUMBER,,,"22,00","10,00","0,00",Y,422,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_LINHAPROD3,NUMBER,,,"22,00","10,00","0,00",Y,423,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DTORDCARGA,DATE,,,"7,00",,,Y,424,,,"4.454,00",787C05060A1B2B,787D0A100B150A,"0,00","96.960,00","1,00",30/10/2025 05:17,"1.382,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DTNEC,DATE,,,"7,00",,,Y,425,,,"179,00",787B0703010101,787D0614010101,"0,01","109.180,00","1,00",30/10/2025 05:17,"160,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_MOTIVO,VARCHAR2,,,"4.000,00",,,Y,426,,,"50,00",466F69206665636861646F20756D206772616E6465207061636F7465206465207365727669E76F732070617261206F20706172636569726F2070617261206F62,56616C6F722070726F706F73746F20706F722054616E696120477269676F6C6574746F20636F6E666F726D65207574696C697A61E7E36F20646520686F726173,"0,02","110.730,00","1,00",30/10/2025 05:17,"5,00",CHAR_CS,4000,YES,NO,"2,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_LINHASPROD,NUMBER,,,"22,00","10,00","0,00",Y,427,,,"2,00",C102,C102,"0,50","110.750,00","1,00",30/10/2025 05:17,"3,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_ANEXONF,BLOB,,,"4.000,00",,,Y,428,,,"0,00",,,"0,00","108.090,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_CODAGENTE,NUMBER,,,"22,00","5,00","0,00",Y,429,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_CODTIPVENDAMKT,NUMBER,,,"22,00","10,00","0,00",Y,430,,,"3,00",C13B,C13F,"0,33","110.630,00","1,00",30/10/2025 05:17,"15,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_ANEXO,BLOB,,,"4.000,00",,,Y,431,,,"0,00",,,"0,00","108.090,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_LIBERADOPEDCOM,VARCHAR2,,,"10,00",,,Y,432,,,"2,00",4E,53,"0,50","110.470,00","1,00",30/10/2025 05:17,"31,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_EXIGEBOL,VARCHAR2,,,"10,00",,,Y,433,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CARACSER,VARCHAR2,,,"30,00",,,Y,434,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CARACAD,VARCHAR2,,,"15,00",,,Y,435,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,15,YES,NO,"0,00","15,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,SOMDESPADUNFENAC,NUMBER,,,"22,00","4,00","0,00",Y,436,,,"1,00",80,80,"0,00","79.830,00","1,00",30/10/2025 05:17,"2.826,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,AD_REFENTREGA,VARCHAR2,,,"4.000,00",,,Y,437,,,"221,00",20,68747470733A2F2F6D6170732E6170702E676F6F2E676C2F766D5A5574314E6A587643625466376A393F675F73743D636F6D2E676F6F676C652E6D6170732E70,"0,00","106.900,00","1,00",30/10/2025 05:17,"388,00",CHAR_CS,4000,YES,NO,"2,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_CODEMPORIGEM,NUMBER,,,"22,00","5,00","0,00",Y,438,,,"7,00",C102,C109,"0,14","108.660,00","1,00",30/10/2025 05:17,"212,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DISTANCIAKM,FLOAT,,,"22,00","126,00",,Y,439,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_EMAILENV,VARCHAR2,,,"10,00",,,Y,440,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_REFLOC,VARCHAR2,,,"100,00",,,Y,441,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,100,YES,NO,"0,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_NROUNICOADT,NUMBER,,,"22,00","10,00","0,00",Y,442,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_GERFINCOM,VARCHAR2,,,"10,00",,,Y,443,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_VERIF_FAT_PARCIAL,VARCHAR2,,,"10,00",,,Y,444,,,"2,00",53,53,"0,50","110.560,00","1,00",30/10/2025 05:17,"22,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUMPROTOCINNFE,VARCHAR2,,,"30,00",,,Y,445,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,VLRREPTERC,FLOAT,,,"22,00","126,00",,N,446,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:17,"10.809,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,AD_NUPEDORIG,NUMBER,,,"22,00","10,00","0,00",Y,447,,,"86,00",C30B0C4C,C30D4F07,"0,01","110.600,00","1,00",30/10/2025 05:17,"18,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_STATUSA2WV2,VARCHAR2,,,"100,00",,,Y,448,,,"9,00",41,5053,"0,11","97.670,00","1,00",30/10/2025 05:17,"1.311,00",CHAR_CS,100,YES,NO,"2,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_LIBFATURAMENTO,VARCHAR2,,,"10,00",,,Y,449,,,"1,00",53,53,"1,00","110.110,00","1,00",30/10/2025 05:17,"67,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_ENTREGUE,VARCHAR2,,,"10,00",,,Y,450,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_ATUALICMS,VARCHAR2,,,"10,00",,,Y,451,,,"2,00",4E,53,"0,50","107.550,00","1,00",30/10/2025 05:17,"323,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_VALFIN,VARCHAR2,,,"10,00",,,Y,452,,,"1,00",53,53,"1,00","110.600,00","1,00",30/10/2025 05:17,"18,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_VALFIS,VARCHAR2,,,"10,00",,,Y,453,,,"2,00",53,53,"0,50","110.570,00","1,00",30/10/2025 05:17,"21,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_OBSPAG,VARCHAR2,,,"100,00",,,Y,454,,,"51,00",3139393831353233383930,706172636569726F207175652076616920617072696D696F726172206120616E616C697365206465206372E96469746F,"0,02","110.650,00","1,00",30/10/2025 05:17,"13,00",CHAR_CS,100,YES,NO,"2,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,TIPOGUIA,CHAR,,,"1,00",,,Y,455,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUMGUIA,NUMBER,,,"22,00","10,00","0,00",Y,456,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,UFEMISSAO,CHAR,,,"2,00",,,Y,457,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CPFRESPTEC,VARCHAR2,,,"11,00",,,Y,458,,,"10,00",3039393237373034363734,3039393237373034363734,"0,10","110.770,00","1,00",30/10/2025 05:17,"1,00",CHAR_CS,11,YES,NO,"2,00","11,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUMRECEITAGRO,VARCHAR2,,,"20,00",,,Y,459,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,20,YES,NO,"0,00","20,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,SERIEGUIA,VARCHAR2,,,"9,00",,,Y,460,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,9,YES,NO,"0,00","9,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,UFEMISS,NUMBER,,,"22,00","5,00","0,00",Y,461,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CHAVESINIEF1324,VARCHAR2,,,"360,00",,,Y,462,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,360,YES,NO,"0,00","360,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CHAVENFCOM,VARCHAR2,,,"44,00",,,Y,463,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,44,YES,NO,"0,00","44,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUMPROTOCNFCOM,VARCHAR2,,,"16,00",,,Y,464,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,16,YES,NO,"0,00","16,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NULOTENFCOM,NUMBER,,,"22,00","10,00","0,00",Y,465,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,STATUSNFCOM,VARCHAR2,,,"1,00",,,Y,466,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,TPAMBNFCOM,VARCHAR2,,,"1,00",,,Y,467,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,SITUACAONFCOM,VARCHAR2,,,"1,00",,,Y,468,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,TPEMISNFCOM,NUMBER,,,"22,00","5,00","0,00",Y,469,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,TPRETISS,CHAR,,,"1,00",,,Y,470,,,"2,00",31,32,"0,50","108.830,00","1,00",30/10/2025 05:17,"195,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_CODUSUENV,NUMBER,,,"22,00","5,00","0,00",Y,471,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRICMSRET,FLOAT,,,"22,00","126,00",,Y,472,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CMUNFATGER,NUMBER,,,"22,00","10,00","0,00",Y,473,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODCFO,NUMBER,,,"22,00","5,00","0,00",Y,474,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRSERVICO,FLOAT,,,"22,00","126,00",,Y,475,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,BCICMSRET,FLOAT,,,"22,00","126,00",,Y,476,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,ALIQICMSRET,FLOAT,,,"22,00","126,00",,Y,477,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_GUIAEMITIDA,VARCHAR2,,,"10,00",,,Y,478,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_MOTCANCELAMENTO,VARCHAR2,,,"100,00",,,Y,479,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,100,YES,NO,"0,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_LOGENTREEFTIVA,DATE,,,"7,00",,,Y,480,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DESPADICIONAL,FLOAT,,,"22,00","126,00",,Y,481,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_FRETE,FLOAT,,,"22,00","126,00",,Y,482,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_VLRDESCONTO,FLOAT,,,"22,00","126,00",,Y,483,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_RETPEDIDO,VARCHAR2,,,"10,00",,,Y,484,,,"10,00",53,53,"0,10","110.770,00","1,00",30/10/2025 05:17,"1,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_LOCALVALID,NUMBER,,,"22,00","10,00","0,00",Y,485,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
