"ANOPROCESSO";"CHAVE";"DSHABILITACAO";"DTABERTURA";"DTHABILITACAO";"DTHOMOLOGACAO";"DTJULGAMENTO";"EMPRESA";"MODALIDADE";"OBJETO";"PROCESSO";"SITUACAO";"SOLICITANTE";"VALORLICITACAO"
"2026";"";"";"2026-02-12 09:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Prestação de serviço de fornecimento de energia elétrica e uso do sistema de distribuição, em atendimento à Diretoria do Sistema de Abastecimento de Água, conforme condições, quantidades e exigências estabelecidas no Termo de Referência.";"7";"Concluído";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-02-10 08:01:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 2/26).Contratação exclusiva de ME, Empresa EPP ou equiparadas para Aquisição de lubrificantes Spray, em atendimento à Diretoria Geral Adjunta.";"5";"Concluído";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-02-12 09:00:00.0";"2026-02-12 00:00:00.0";"2026-03-16 00:00:00.0";"2026-02-12 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa para fornecimento de bobinas fabricadas em papel térmico pré-impresso, para emissão de faturas mensais de água, esgoto, coleta de lixo e outros serviços prestados pela Autarquia. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br. ";"4";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 80.976,0"
"2026";"";"Os atos referentes ao processo licitatório estão em anexo. ";"2026-02-12 09:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"COMPRA DIRETA";"Contratação de empresa especializada para prestação de serviços técnicos profissionais de usinagem industrial, incluindo serviços de torno, fresa, solda, plaina, corte, prensa e balanceamento dinâmico, em atendimento à Diretoria-Geral Adjunta. ";"3";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-01-29 09:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Prestação de serviço de treinamento em liderança e alta performance para aproximadamente 150 (cento e cinquenta) servidores, em atendimento à Diretoria Administrativa, conforme estabelecidas no Termo de Referência. ";"2";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-01-28 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"Prestação de Serviços de Cartório/Tabelionato Contratação do Cartório do 3º Ofício e Notas de Uberlândia para prestação de serviços cartoriais necessários para regularização cartorial do DMAE. ";"1";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"";"";"2025-05-15 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇAO DE MATERIAS PARA COBERTURA - TELHAS.";"52";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 26.460,0"
"2026";"";"";"";"";"2026-05-14 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇAO EM BOMBAS";"50";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 6.980,0"
"2026";"";"";"";"";"2026-05-14 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"Endosso para inclusão do veículo Fiat Strada Volcano 2026 Placa TZH3D99 na Apólice da Frota veicular da EMAM.";"49";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 2.470,3"
"2026";"";"";"";"";"2026-04-30 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"Contratação de Serviços de Vidraçaria.";"48";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 16.025,95"
"2026";"";"";"";"";"2026-04-29 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE MATERIAIS DE FERRAGISTA ";"46";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 1.374,75"
"2026";"";"";"";"";"2026-04-22 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇAO DE BATERIA AUTOMOTIVA EFB SISTEMA START-STOP.";"45";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 845,0"
"2026";"";"";"";"";"2026-04-16 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"Aquisição de prestação de serviços de forro PVC.";"44";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 10.235,0"
"2026";"";"";"";"";"2025-04-15 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇAO DE PRESTAÇÃO DE SERVIÇOS EM VIDROS.";"43";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 1.600,0"
"2026";"";"";"";"";"2026-04-14 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"COMPRA DE MATERIAL DE REVESTIMENTO - PISO EMBORRACHADO";"42";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 4.839,5"
"2026";"";"";"";"";"2026-04-14 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"Requisição de Material Ferragista";"41";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 1.623,7"
"2026";"";"";"";"";"2026-03-24 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇAO DE MATERIAIS HIDRAULICOS.";"38";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 26.613,95"
"2026";"";"";"";"";"2026-03-17 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇAO DE MOBILIA DE ESCRITORIO - PATRIMONIO";"35";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 4.439,0"
"2026";"";"";"";"";"2026-03-17 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS EM CONCERTINA";"34";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 1.250,0"
"2026";"";"";"";"";"2026-03-13 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇAO MATERIAL DE ACABAMENTO";"33";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 3.721,5"
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE MATERIAL TINTAS";"30";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 48.500,0"
"2026";"";"";"";"";"2026-03-05 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"Contratação, por dispensa de licitação por valor, de empresa revendedora varejista de combustíveis para fornecimento contínuo e sob demanda de Gasolina Comum e Etanol Hidratado Comum, visando o abastecimento da frota da EMAM (05 veículos).";"29";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 68.000,0"
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE FERRAMENTAS PATRIMONIAIS";"28";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 4.809,8"
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE MATERIAIS FERRAGISTA";"27";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 5.400,0"
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"CONTRATAÇÃO ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS EM AR CONDICIONADO";"26";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 3.870,0"
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE MATERIAIS FERRAMENTAS";"25";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 18.970,2"
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE MATERIAIS HIDRAULICOS";"24";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 20.473,2"
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE MATERIAIS HIDRAULICOS - FILTROS";"22";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 11.938,0"
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE FERRAMENTAS";"21";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 441,9"
"2026";"";"";"";"";"";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇAO DE FERRAMENTAS PATRIMONIAIS";"20";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";""
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO";"19";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 77.569,0"
"2026";"";"";"";"";"";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"Contratação, por dispensa de licitação, de empresa especializada para a prestação de serviços de pintura de letreiros em fachada (letreiramento) em duas unidades escolares, conforme Processo Administrativo nº 014/2026.";"18";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";""
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE MATERIAIS ELETRICOS";"17";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 48.331,4"
"2026";"";"";"";"";"2026-03-11 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"AQUISIÇÃO DE MATERIAL ELETRICO";"16";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 29.183,5"
"2026";"";"";"";"";"2026-05-13 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"Prestação de Serviços de Pagamento Cobertura Seguro Veículo Apólice de Seguro Veicular para a Frota da EMAM";"13";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 15.233,82"
"2026";"";"";"";"";"2026-01-23 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"Complementação de valor para locação de plataforma elevatória articulada 45/25 (diesel), necessária à conclusão dos serviços de instalação/montagem/desmontagem/remoção de aparelhos de ar condicionado na Procuradoria Geral do Município ¿ PGM.";"10";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 1.300,0"
"2026";"";"";"";"";"2026-01-20 00:00:00.0";"";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO";"PROCESSO DE DISPENSA";"Instalação/manutenção de cobertura em placas de policarbonato.";"1";"Concluído";"EMPRESA MUNICIPAL DE APOIO E MANUTENÇÃO-";"R$ 17.050,0"
"2026";"";"";"";"";"";"";"Fundação de Excelência Rural de Uberlândia";"PROCESSO DE DISPENSA";"Contratação de empresa especilaizada em fornecimento de rações para ave de postura e peixes, conforme TR nº 008/2026. https://www.gov.br/compras/pt-br. Prazo final para envio de propostas: 14/05/2026 às 08:00.";"8";"Em andamento";"FUNDAÇÃO EXCELÊNCIA RURAL DE UBERLÂNDIA-";""
"2026";"";"";"";"";"";"";"Fundação de Excelência Rural de Uberlândia";"PROCESSO DE DISPENSA";"Aquisição de equipamentos de proteção individual, conforme consta em termo de referência nº 007/2026. https://www.gov.br/compras/pt-br. Prazo final para envio de propostas: 07/05/2026 às 08:00.";"7";"Homologado";"FUNDAÇÃO EXCELÊNCIA RURAL DE UBERLÂNDIA-";""
"2026";"";"";"";"";"";"";"Fundação de Excelência Rural de Uberlândia";"PROCESSO DE DISPENSA";"Contratação de empresa especializada no serviço de confecção de plaqueta patrimonial, conforme consta em TR nº 006/2026. https://www.gov.br/compras/pt-br. Prazo final para envio de propostas: 17/04/2026 às 08:00.";"6";"Homologado";"FUNDAÇÃO EXCELÊNCIA RURAL DE UBERLÂNDIA-";""
"2026";"";"";"";"";"";"";"Fundação de Excelência Rural de Uberlândia";"PROCESSO DE DISPENSA";"Contratação de empresa especializada em fornecimento de adubos químicos para uso na FERUB, conforme consta no TR nº 005/2026. https://www.gov.br/compras/pt-br. Prazo final para envio de propostas: 10/04/2026 às 08:00.";"5";"Homologado";"FUNDAÇÃO EXCELÊNCIA RURAL DE UBERLÂNDIA-";""
"2026";"";"";"";"";"";"";"Fundação de Excelência Rural de Uberlândia";"PROCESSO DE DISPENSA";"Contratação de empresa especializada em fornecimento de materiais para irrigação (linha azul) para uso na FERUB, conforme descrição do TR nº 004/2026. https://www.gov.br/compras/pt-br. Prazo final para envio de propostas: 31/03/2026 às 08:00.";"4";"Homologado";"FUNDAÇÃO EXCELÊNCIA RURAL DE UBERLÂNDIA-";""
"2026";"";"";"";"";"";"";"Fundação de Excelência Rural de Uberlândia";"PROCESSO DE DISPENSA";"Contratação de empresa especializada no fornecimento de insumos agrícolas, conforme consta em TR nº 003/2026. https://www.gov.br/compras/pt-br. Prazo final para envio de propostas: 16/03/2026 às 08:00.";"3";"Homologado";"FUNDAÇÃO EXCELÊNCIA RURAL DE UBERLÂNDIA-";""
"2026";"";"";"2026-02-25 08:00:00.0";"";"";"";"Fundação de Excelência Rural de Uberlândia";"PREGÃO ELETRÔNICO";"Adesão à ARP Nº 942/2025 realizada pela Secretaria Municipal de Saúde/Prefeitura Municipal de Uberlândia, tendo em vista a contratação de empresa especializada em fornecimento de veículos de transporte de servidores, estagiários e funcionários terceirizados para a Ferub. Foi contratada 01 (um) veículo tipo van, mínimo de 14 passageiros, com motorista e todos os insumos necessários já incluso no valor.";"2";"Concluído";"FUNDAÇÃO EXCELÊNCIA RURAL DE UBERLÂNDIA-";""
"2026";"";"";"";"";"";"";"Fundação de Excelência Rural de Uberlândia";"PROCESSO DE DISPENSA";"Contratação de empresa especializada no fornecimento de itens para a cobertura do parreiral, conforme descrição constante no termo de referência. https://www.gov.br/compras/pt-br. Prazo final para envio de propostas: 30/01/2026 às 18:00.";"1";"Homologado";"FUNDAÇÃO EXCELÊNCIA RURAL DE UBERLÂNDIA-";""
"2026";"";"";"2026-05-27 09:00:00.0";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"PREGÃO ELETRÔNICO";"Futura e eventual contratação de empresa para AQUISIÇÃO DE CONCRETO USINADO FCK 25 MPA, areia (agregado miúdo) e agregado graúdo com graduação brita 0, usinado para resistência característica à compressão de 25 MPa, destinado ao atendimento das necessidades de manutenção, recuperação e execução de estruturas nos poliesportivos, quadras, áreas administrativas e demais espaços utilizados e geridos pela FUTEL. VALOR ESTIMADO DA CONTRATAÇÃO: R$ 162.713,52. DATA DA SESSÃO PÚBLICA: Dia 27/05/2026, às 09h (horário de Brasília), no site www.gov.br/compras.";"31";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E";""
"2026";"";"";"2026-05-27 09:00:00.0";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"PREGÃO ELETRÔNICO";"Contratação de empresa para aquisição de TABELA MÓVEL DE BASQUETE, destinada ao atendimento das necessidades institucionais de formação esportiva, treinamento de alto rendimento e suporte técnico-operacional às ações desenvolvidas nas unidades, projetos e espaços geridos pela Fundação Uberlandense de Turismo, Esporte e Lazer - FUTEL, com foco específico na execução das metas do Projeto 2017.01.0153 - ""Basquete Campeão Praça de Esportes"". VALOR ESTIMADO DA CONTRATAÇÃO: R$ 66.004,67. DATA DA SESSÃO PÚBLICA: Dia 27/05/2026, às 09h (horário de Brasília), no site www.gov.br/compras.";"30";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E";""
"2026";"";"";"2026-05-26 09:00:00.0";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"PREGÃO ELETRÔNICO";"Futura e eventual aquisição de SOPRADORES COSTAIS, DE USO PROFISSIONAL, destinados à continuidade das atividades de manutenção e limpeza das áreas externas do Parque do Sabiá e dos Núcleos de Esporte da FUTEL (Poliesportivos). VALOR ESTIMADO DA CONTRATAÇÃO: R$ 37.243,05. DATA DA SESSÃO PÚBLICA: Dia 26/05/2026, às 09h (horário de Brasília), no site www.gov.br/compras.";"29";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E";""
"2026";"";"";"2026-05-15 08:00:00.0";"";"2026-05-20 00:00:00.0";"2026-05-20 00:00:00.0";"Fundação Uberlandense Turismo Esporte Lazer";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada para a PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO DE SISTEMA CONSTRUTIVO EM DRYWALL, com fornecimento integral de materiais, mão de obra, equipamentos e insumos necessários, em atendimento à Fundação Uberlandense de Turismo, Esporte e Lazer - FUTEL.";"28";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E";"R$ 83.451,0"
"2026";"";"";"2026-04-30 00:00:00.0";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"PROCESSO DE DISPENSA";"Prestação de serviços de manutenção de equipamentos de combate a incêndio, compreendendo, a empatação de mangueiras de incêndio, a realização de testes hidrostáticos em mangueiras de incêndio e a recarga de extintores de incêndio do tipo pó químico seco (PQS), com capacidade de 6 kg, utilizados nas unidades administradas pela Fundação Uberlandense do Turismo, Esporte e Lazer - FUTEL.  Data da disputa: 30/04/2026, das 08h às 14h (horário de Brasília), Nº Compras.gov: 15/2026.";"27";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E LAZER-FUT";""
"2026";"";"";"2026-04-30 00:00:00.0";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"PROCESSO DE DISPENSA";"Aquisição de 01 certificado digital do tipo A1 para pessoa jurídica, emitido no padrão da Infraestrutura de Chaves Públicas Brasileira (ICP-Brasil), com validade de 12 (doze) meses, armazenado em arquivo digital (software), compatível com os principais sistemas utilizados pela Administração Pública. Data da disputa: 30/04/2026, das 08h às 14h (horário de Brasília), Nº Compras.gov: 14/2026.";"26";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E LAZER-FUT";""
"2026";"";"";"";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"INEXIGIBILIDADE";"Contratação junto à Federação Mineira de Futebol de Salão (FMFS), entidade oficialmente reconhecida pela Confederação Brasileira de Futsal (CBFS) e responsável solidária pela realização da 29ª Taça Brasil de Clubes de Futsal Sub-15 Masculino ¿ Divisão Especial, a ser sediada pelo Município de Uberlândia, por meio da Fundação Uberlandense de Turismo, Esporte e Lazer ¿ FUTEL, na Arena Sabiazinho, no período de 27 de abril a 03 de maio de 2026";"25";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E LAZER-FUT";""
"2026";"";"";"2026-05-13 09:00:00.0";"2026-05-14 00:00:00.0";"2026-05-14 00:00:00.0";"2026-05-14 00:00:00.0";"Fundação Uberlandense Turismo Esporte Lazer";"PREGÃO ELETRÔNICO";"Futura ou eventual contratação de empresa para AQUISIÇÃO DE MATERIAIS HIDRÁULICOS, destinados à manutenção, reparos e adequações das instalações hidráulicas, bem como a reposição de estoque, em atendimento à Fundação Uberlandense de Turismo, Esporte e Lazer - FUTEL. VALOR ESTIMADO DA CONTRATAÇÃO: R$ 101.849,90. DATA DA SESSÃO PÚBLICA: Dia 13/05/2026, às 09h (horário de Brasília), no site www.gov.br/compras.";"24";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E";"R$ 100.049,9"
"2026";"";"";"";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"PROCESSO DE DISPENSA";"Aquisição de 150 (cento e cinquenta) metros quadrados de granito do tipo Verde Ubatuba, acabamento polido, isento de trincas, fissuras ou imperfeições aparentes, destinado à utilização nos banheiros do Parque do Sabiá. Data da disputa: 27/04/2026, das 08h às 14h (horário de Brasília), Nº Compras.gov: 12/2026.";"23";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E";""
"2026";"";"";"2026-05-18 09:00:00.0";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"PREGÃO ELETRÔNICO";"AVISO DE NOVA DATA - Futura ou eventual contratação de empresa para AQUISIÇÃO DE GRAMA NATURAL, dos tipos Batatais, São Carlos e Esmeralda, em placas, destinada à implantação, recomposição, recuperação e manutenção de áreas verdes, campos, taludes e demais espaços externos sob administração da Fundação Uberlandense de Turismo, Esporte e Lazer - FUTEL. VALOR ESTIMADO DA CONTRATAÇÃO: R$ 818.075,30. DATA DA SESSÃO PÚBLICA: Dia 18/05/2026, às 09h (horário de Brasília), no site www.gov.br/compras.";"22";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E";""
"2026";"";"";"2026-04-10 00:00:00.0";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"PROCESSO DE DISPENSA";"LICITAÇÃO DESERTA. Prestação de serviços de reempatação juntamente com a realização de teste hidrostático em mangueiras de incêndio, utilizadas nas unidades administradas pela FUTEL, no município de Uberlândia. Data da disputa: 10/04/2026, das 08h às 14h (horário de Brasília), Nº Compras.gov: 11/2026.";"21";"Concluído";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E LAZER-FUT";""
"2026";"";"";"";"";"";"";"Fundação Uberlandense Turismo Esporte Lazer";"PROCESSO DE DISPENSA";"Prestação de serviços de recarga de extintores de incêndio, utilizados nas unidades administradas pela Fundação Uberlandense do Turismo, Esporte e Lazer-FUTEL. VALOR TOTAL ESTIMADO DA CONTRATAÇÃO: R$ 2.918,84. DATA DA SESSÃO PÚBLICA: Dia 09/04/2026, das 08h às 14h (horário de Brasília), no site www.gov.br/compras. ";"20";"Em andamento";"FUND. UBERLANDENSE DE TURISMO, ESPORTE E LAZER-FUT";""
